ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(0.7666, device='cuda:0')
tensor(0.9068, device='cuda:0')
tensor(0.7778, device='cuda:0')
tensor(0.7462, device='cuda:0')
tensor(0.6082, device='cuda:0')
tensor(0.7545, device='cuda:0')
tensor(0.7944, device='cuda:0')
tensor(0.8280, device='cuda:0')
tensor(0.6425, device='cuda:0')
tensor(0.9920, device='cuda:0')
tensor(0.8888, device='cuda:0')
tensor(0.7779, device='cuda:0')
tensor(0.7763, device='cuda:0')
tensor(0.9025, device='cuda:0')
tensor(1.1827, device='cuda:0')
tensor(1.1862, device='cuda:0')
tensor(0.9842, device='cuda:0')
tensor(0.7940, device='cuda:0')
tensor(0.9930, device='cuda:0')
tensor(1.0365, device='cuda:0')
tensor(0.9505, device='cuda:0')
tensor(0.8500, device='cuda:0')
tensor(0.9298, device='cuda:0')
tensor(1.2684, device='cuda:0')
tensor(1.7937, device='cuda:0')
tensor(1.3908, device='cuda:0')
tensor(1.4184, device='cuda:0')
tensor(1.2862, device='cuda:0')
tensor(1.2741, device='cuda:0')
tensor(0.9730, device='cuda:0')
tensor(1.0656, device='cuda:0')
tensor(1.1129, device='cuda:0')
tensor(1.0021, device='cuda:0')
tensor(1.1120, device='cuda:0')
tensor(1.2927, device='cuda:0')
tensor(1.0101, device='cuda:0')
tensor(0.7879, device='cuda:0')
tensor(1.1729, device='cuda:0')
tensor(0.9189, device='cuda:0')
tensor(0.9759, device='cuda:0')
tensor(1.2094, device='cuda:0')
tensor(0.4556, device='cuda:0')
tensor(1.0325, device='cuda:0')
tensor(1.0186, device='cuda:0')
tensor(1.2025, device='cuda:0')
tensor(0.9010, device='cuda:0')
tensor(0.9276, device='cuda:0')
tensor(0.9519, device='cuda:0')
tensor(1.1356, device='cuda:0')
tensor(1.0488, device='cuda:0')
tensor(1.3099, device='cuda:0')
tensor(1.2222, device='cuda:0')
tensor(1.3924, device='cuda:0')
tensor(1.6032, device='cuda:0')
tensor(1.5260, device='cuda:0')
tensor(1.5576, device='cuda:0')
tensor(1.5001, device='cuda:0')
tensor(1.3634, device='cuda:0')
tensor(1.2871, device='cuda:0')
tensor(1.3928, device='cuda:0')
tensor(1.3129, device='cuda:0')
tensor(1.2570, device='cuda:0')
tensor(1.2048, device='cuda:0')
tensor(1.0817, device='cuda:0')
tensor(1.2627, device='cuda:0')
tensor(1.4988, device='cuda:0')
tensor(1.3188, device='cuda:0')
tensor(1.2164, device='cuda:0')
tensor(1.2698, device='cuda:0')
tensor(1.4641, device='cuda:0')
tensor(1.1030, device='cuda:0')
tensor(0.7678, device='cuda:0')
tensor(1.2641, device='cuda:0')
tensor(1.5113, device='cuda:0')
tensor(1.3195, device='cuda:0')
tensor(1.1351, device='cuda:0')
tensor(1.4176, device='cuda:0')
tensor(1.1389, device='cuda:0')
tensor(1.3282, device='cuda:0')
tensor(1.6595, device='cuda:0')
tensor(1.3861, device='cuda:0')
tensor(1.2517, device='cuda:0')
tensor(1.3566, device='cuda:0')
tensor(1.2075, device='cuda:0')
tensor(1.1513, device='cuda:0')
tensor(1.6169, device='cuda:0')
tensor(0.6307, device='cuda:0')
tensor(0.7355, device='cuda:0')
tensor(0.5984, device='cuda:0')
tensor(0.5837, device='cuda:0')
tensor(0.5612, device='cuda:0')
tensor(0.5638, device='cuda:0')
tensor(0.7257, device='cuda:0')
tensor(1.1569, device='cuda:0')
tensor(1.3525, device='cuda:0')
tensor(1.4596, device='cuda:0')
tensor(0.6661, device='cuda:0')
tensor(1.0050, device='cuda:0')
tensor(1.1492, device='cuda:0')
tensor(1.0504, device='cuda:0')
tensor(1.1695, device='cuda:0')
tensor(0.8282, device='cuda:0')
tensor(0.8566, device='cuda:0')
tensor(0.7126, device='cuda:0')
tensor(1.0423, device='cuda:0')
tensor(0.8429, device='cuda:0')
tensor(1.0059, device='cuda:0')
tensor(0.9401, device='cuda:0')
tensor(0.8538, device='cuda:0')
tensor(0.8708, device='cuda:0')
tensor(0.9597, device='cuda:0')
tensor(0.9870, device='cuda:0')
tensor(1.3293, device='cuda:0')
tensor(0.8096, device='cuda:0')
tensor(1.1770, device='cuda:0')
tensor(1.0709, device='cuda:0')
tensor(1.4969, device='cuda:0')
tensor(1.6745, device='cuda:0')
tensor(1.1982, device='cuda:0')
tensor(1.0940, device='cuda:0')
tensor(1.3083, device='cuda:0')
tensor(1.6600, device='cuda:0')
tensor(1.4654, device='cuda:0')
tensor(1.6114, device='cuda:0')
tensor(1.2101, device='cuda:0')
tensor(0.9800, device='cuda:0')
tensor(1.2343, device='cuda:0')
tensor(1.1261, device='cuda:0')
tensor(1.1970, device='cuda:0')
tensor(1.0180, device='cuda:0')
tensor(0.8329, device='cuda:0')
tensor(0.7633, device='cuda:0')
tensor(0.8373, device='cuda:0')
tensor(0.7073, device='cuda:0')
tensor(0.8172, device='cuda:0')
tensor(0.8485, device='cuda:0')
tensor(0.9499, device='cuda:0')
tensor(0.9673, device='cuda:0')
tensor(0.9161, device='cuda:0')
tensor(1.0975, device='cuda:0')
tensor(1.0977, device='cuda:0')
tensor(1.2883, device='cuda:0')
tensor(0.9491, device='cuda:0')
tensor(1.1135, device='cuda:0')
tensor(1.0484, device='cuda:0')
tensor(0.9705, device='cuda:0')
tensor(1.1670, device='cuda:0')
tensor(1.1838, device='cuda:0')
tensor(1.3260, device='cuda:0')
tensor(1.6836, device='cuda:0')
tensor(1.6175, device='cuda:0')
tensor(1.1378, device='cuda:0')
tensor(0.7465, device='cuda:0')
tensor(0.6989, device='cuda:0')
tensor(0.9393, device='cuda:0')
tensor(1.1876, device='cuda:0')
tensor(1.0552, device='cuda:0')
tensor(0.7710, device='cuda:0')
tensor(0.9798, device='cuda:0')
tensor(1.1701, device='cuda:0')
tensor(1.1228, device='cuda:0')
tensor(1.2730, device='cuda:0')
tensor(0.9835, device='cuda:0')
tensor(1.2005, device='cuda:0')
tensor(1.1499, device='cuda:0')
tensor(1.1180, device='cuda:0')
tensor(1.0237, device='cuda:0')
tensor(1.5721, device='cuda:0')
tensor(1.1092, device='cuda:0')
tensor(0.9830, device='cuda:0')
tensor(1.1653, device='cuda:0')
tensor(0.9909, device='cuda:0')
tensor(0.6295, device='cuda:0')
tensor(0.8714, device='cuda:0')
tensor(1.0260, device='cuda:0')
tensor(0.4958, device='cuda:0')
tensor(0.7475, device='cuda:0')
tensor(0.7371, device='cuda:0')
tensor(1.0840, device='cuda:0')
tensor(0.6081, device='cuda:0')
tensor(1.0313, device='cuda:0')
tensor(1.0177, device='cuda:0')
tensor(1.4262, device='cuda:0')
tensor(1.6595, device='cuda:0')
tensor(1.5149, device='cuda:0')
tensor(1.1647, device='cuda:0')
tensor(0.8962, device='cuda:0')
tensor(0.9457, device='cuda:0')
tensor(0.9829, device='cuda:0')
tensor(0.8462, device='cuda:0')
tensor(0.9611, device='cuda:0')
tensor(0.8443, device='cuda:0')
tensor(0.6472, device='cuda:0')
tensor(0.8458, device='cuda:0')
tensor(0.6797, device='cuda:0')
tensor(0.5943, device='cuda:0')
tensor(0.8808, device='cuda:0')
tensor(0.7937, device='cuda:0')
tensor(0.7402, device='cuda:0')
tensor(0.8045, device='cuda:0')
tensor(0.8492, device='cuda:0')
tensor(0.8550, device='cuda:0')
tensor(0.8007, device='cuda:0')
tensor(0.7078, device='cuda:0')
tensor(0.6739, device='cuda:0')
tensor(0.7819, device='cuda:0')
tensor(0.9124, device='cuda:0')
tensor(0.9793, device='cuda:0')
tensor(1.1332, device='cuda:0')
tensor(1.3946, device='cuda:0')
tensor(1.0184, device='cuda:0')
tensor(1.0777, device='cuda:0')
tensor(1.0706, device='cuda:0')
tensor(1.1619, device='cuda:0')
tensor(0.8712, device='cuda:0')
tensor(0.6573, device='cuda:0')
tensor(1.0704, device='cuda:0')
tensor(0.7701, device='cuda:0')
tensor(0.7655, device='cuda:0')
tensor(0.8351, device='cuda:0')
tensor(0.9787, device='cuda:0')
tensor(1.0011, device='cuda:0')
tensor(0.9460, device='cuda:0')
tensor(0.7618, device='cuda:0')
tensor(1.0623, device='cuda:0')
tensor(1.3931, device='cuda:0')
tensor(0.9739, device='cuda:0')
tensor(0.9536, device='cuda:0')
tensor(1.0354, device='cuda:0')
tensor(0.9104, device='cuda:0')
tensor(1.1302, device='cuda:0')
tensor(0.9059, device='cuda:0')
tensor(1.2533, device='cuda:0')
tensor(0.9086, device='cuda:0')
tensor(1.2161, device='cuda:0')
tensor(1.2262, device='cuda:0')
tensor(1.1772, device='cuda:0')
tensor(1.1680, device='cuda:0')
tensor(1.6428, device='cuda:0')
tensor(0.9731, device='cuda:0')
tensor(1.1100, device='cuda:0')
tensor(1.2045, device='cuda:0')
tensor(1.4411, device='cuda:0')
tensor(1.1349, device='cuda:0')
tensor(1.6446, device='cuda:0')
tensor(0.7520, device='cuda:0')
tensor(0.9503, device='cuda:0')
tensor(1.1519, device='cuda:0')
tensor(1.6121, device='cuda:0')
tensor(1.5290, device='cuda:0')
tensor(1.2078, device='cuda:0')
tensor(1.1278, device='cuda:0')
tensor(0.8831, device='cuda:0')
tensor(0.6870, device='cuda:0')
tensor(1.1698, device='cuda:0')
tensor(1.0584, device='cuda:0')
tensor(1.0951, device='cuda:0')
tensor(0.8743, device='cuda:0')
tensor(1.0935, device='cuda:0')
tensor(1.2178, device='cuda:0')
tensor(0.8767, device='cuda:0')
tensor(1.0638, device='cuda:0')
tensor(1.4910, device='cuda:0')
tensor(1.3488, device='cuda:0')
tensor(1.3548, device='cuda:0')
tensor(0.8759, device='cuda:0')
tensor(0.6149, device='cuda:0')
tensor(0.6771, device='cuda:0')
tensor(0.7666, device='cuda:0')
tensor(0.7504, device='cuda:0')
tensor(0.7943, device='cuda:0')
tensor(0.8501, device='cuda:0')
tensor(1.0588, device='cuda:0')
tensor(0.8316, device='cuda:0')
tensor(0.8427, device='cuda:0')
tensor(1.3465, device='cuda:0')
tensor(1.3764, device='cuda:0')
tensor(1.0862, device='cuda:0')
tensor(1.0914, device='cuda:0')
tensor(0.9672, device='cuda:0')
tensor(1.3234, device='cuda:0')
tensor(1.1823, device='cuda:0')
tensor(1.2446, device='cuda:0')
tensor(0.8090, device='cuda:0')
tensor(0.7831, device='cuda:0')
tensor(0.8863, device='cuda:0')
tensor(0.6975, device='cuda:0')
tensor(0.6970, device='cuda:0')
tensor(1.0227, device='cuda:0')
tensor(1.4756, device='cuda:0')
tensor(0.9088, device='cuda:0')
tensor(1.1192, device='cuda:0')
tensor(1.4070, device='cuda:0')
tensor(1.0138, device='cuda:0')
tensor(0.9074, device='cuda:0')
tensor(0.8175, device='cuda:0')
tensor(1.1728, device='cuda:0')
tensor(1.4940, device='cuda:0')
tensor(1.1887, device='cuda:0')
tensor(1.0656, device='cuda:0')
tensor(1.1424, device='cuda:0')
tensor(1.1685, device='cuda:0')
tensor(1.1520, device='cuda:0')
tensor(1.6354, device='cuda:0')
tensor(0.9639, device='cuda:0')
tensor(1.3823, device='cuda:0')
tensor(1.1659, device='cuda:0')
tensor(1.2868, device='cuda:0')
tensor(1.5478, device='cuda:0')
tensor(1.3396, device='cuda:0')
tensor(1.1405, device='cuda:0')
tensor(0.8645, device='cuda:0')
tensor(0.9852, device='cuda:0')
tensor(0.9345, device='cuda:0')
tensor(1.0150, device='cuda:0')
tensor(1.2227, device='cuda:0')
tensor(1.1522, device='cuda:0')
tensor(1.1828, device='cuda:0')
tensor(0.8020, device='cuda:0')
tensor(0.8431, device='cuda:0')
tensor(0.8656, device='cuda:0')
tensor(0.9211, device='cuda:0')
tensor(0.9841, device='cuda:0')
tensor(1.0469, device='cuda:0')
tensor(1.1226, device='cuda:0')
tensor(0.9911, device='cuda:0')
tensor(0.9382, device='cuda:0')
tensor(1.6616, device='cuda:0')
tensor(2.1605, device='cuda:0')
tensor(1.6844, device='cuda:0')
tensor(1.1349, device='cuda:0')
tensor(2.0053, device='cuda:0')
tensor(1.3781, device='cuda:0')
tensor(1.7166, device='cuda:0')
tensor(1.2895, device='cuda:0')
tensor(1.3216, device='cuda:0')
tensor(1.4617, device='cuda:0')
tensor(1.5856, device='cuda:0')
tensor(1.4870, device='cuda:0')
tensor(1.6975, device='cuda:0')
tensor(1.8870, device='cuda:0')
tensor(1.2207, device='cuda:0')
tensor(0.6988, device='cuda:0')
tensor(1.0388, device='cuda:0')
tensor(1.1631, device='cuda:0')
tensor(1.1553, device='cuda:0')
tensor(1.0773, device='cuda:0')
tensor(1.0549, device='cuda:0')
tensor(0.6252, device='cuda:0')
tensor(0.7497, device='cuda:0')
tensor(0.9892, device='cuda:0')
tensor(0.6670, device='cuda:0')
tensor(0.4667, device='cuda:0')
tensor(0.7215, device='cuda:0')
tensor(1.1347, device='cuda:0')
tensor(0.5391, device='cuda:0')
tensor(0.8839, device='cuda:0')
tensor(1.5606, device='cuda:0')
tensor(0.9009, device='cuda:0')
tensor(1.2394, device='cuda:0')
tensor(1.3510, device='cuda:0')
tensor(0.9308, device='cuda:0')
tensor(0.7389, device='cuda:0')
tensor(0.8804, device='cuda:0')
tensor(1.3276, device='cuda:0')
tensor(1.3806, device='cuda:0')
tensor(1.6248, device='cuda:0')
tensor(1.3653, device='cuda:0')
tensor(1.0198, device='cuda:0')
tensor(0.9875, device='cuda:0')
tensor(1.0819, device='cuda:0')
tensor(0.9379, device='cuda:0')
tensor(0.9829, device='cuda:0')
tensor(0.9412, device='cuda:0')
tensor(1.0069, device='cuda:0')
tensor(1.1568, device='cuda:0')
tensor(1.0229, device='cuda:0')
tensor(0.9499, device='cuda:0')
tensor(1.0419, device='cuda:0')
tensor(1.0781, device='cuda:0')
tensor(1.0511, device='cuda:0')
tensor(1.2434, device='cuda:0')
tensor(1.2491, device='cuda:0')
tensor(1.2486, device='cuda:0')
tensor(1.2178, device='cuda:0')
tensor(1.2755, device='cuda:0')
tensor(1.1271, device='cuda:0')
tensor(1.1729, device='cuda:0')
tensor(1.2828, device='cuda:0')
tensor(1.2581, device='cuda:0')
tensor(1.2409, device='cuda:0')
tensor(1.3320, device='cuda:0')
tensor(1.3485, device='cuda:0')
tensor(1.1892, device='cuda:0')
tensor(0.9061, device='cuda:0')
tensor(0.7734, device='cuda:0')
tensor(0.9028, device='cuda:0')
tensor(0.4888, device='cuda:0')
tensor(1.1995, device='cuda:0')
tensor(1.8404, device='cuda:0')
tensor(1.9736, device='cuda:0')
tensor(1.3334, device='cuda:0')
tensor(1.1287, device='cuda:0')
tensor(1.2464, device='cuda:0')
tensor(1.5036, device='cuda:0')
tensor(1.4483, device='cuda:0')
tensor(1.0799, device='cuda:0')
tensor(0.8778, device='cuda:0')
tensor(1.1811, device='cuda:0')
tensor(0.5767, device='cuda:0')
tensor(1.7007, device='cuda:0')
tensor(1.4141, device='cuda:0')
tensor(0.7467, device='cuda:0')
tensor(0.5816, device='cuda:0')
tensor(0.4602, device='cuda:0')
tensor(0.8245, device='cuda:0')
tensor(0.6900, device='cuda:0')
tensor(0.8487, device='cuda:0')
tensor(0.8860, device='cuda:0')
tensor(1.0452, device='cuda:0')
tensor(0.8673, device='cuda:0')
tensor(1.6245, device='cuda:0')
tensor(1.0470, device='cuda:0')
tensor(1.0764, device='cuda:0')
tensor(1.0384, device='cuda:0')
tensor(1.2698, device='cuda:0')
tensor(1.1094, device='cuda:0')
tensor(1.1270, device='cuda:0')
tensor(1.5171, device='cuda:0')
tensor(1.4962, device='cuda:0')
tensor(1.1904, device='cuda:0')
tensor(0.9666, device='cuda:0')
tensor(1.1242, device='cuda:0')
tensor(1.1874, device='cuda:0')
tensor(0.7008, device='cuda:0')
tensor(1.2601, device='cuda:0')
tensor(1.0852, device='cuda:0')
tensor(1.2340, device='cuda:0')
tensor(0.9355, device='cuda:0')
tensor(0.5638, device='cuda:0')
tensor(1.6092, device='cuda:0')
tensor(1.0048, device='cuda:0')
tensor(0.6651, device='cuda:0')
tensor(0.5458, device='cuda:0')
tensor(0.9850, device='cuda:0')
tensor(1.2131, device='cuda:0')
tensor(0.8927, device='cuda:0')
tensor(0.9377, device='cuda:0')
tensor(1.2252, device='cuda:0')
tensor(0.7504, device='cuda:0')
tensor(1.0668, device='cuda:0')
tensor(1.0480, device='cuda:0')
tensor(0.9379, device='cuda:0')
tensor(1.3160, device='cuda:0')
tensor(1.0612, device='cuda:0')
tensor(1.2517, device='cuda:0')
tensor(1.1976, device='cuda:0')
tensor(1.2686, device='cuda:0')
tensor(1.1106, device='cuda:0')
tensor(1.0991, device='cuda:0')
tensor(1.3517, device='cuda:0')
tensor(1.1344, device='cuda:0')
tensor(1.0982, device='cuda:0')
tensor(1.5700, device='cuda:0')
tensor(1.5512, device='cuda:0')
tensor(1.0525, device='cuda:0')
tensor(1.0379, device='cuda:0')
tensor(0.9594, device='cuda:0')
tensor(0.9083, device='cuda:0')
tensor(1.0039, device='cuda:0')
tensor(1.1135, device='cuda:0')
tensor(0.8383, device='cuda:0')
tensor(1.0721, device='cuda:0')
tensor(1.2797, device='cuda:0')
tensor(1.2542, device='cuda:0')
tensor(0.8253, device='cuda:0')
tensor(0.8646, device='cuda:0')
tensor(0.8962, device='cuda:0')
tensor(1.0056, device='cuda:0')
tensor(1.2059, device='cuda:0')
tensor(1.1640, device='cuda:0')
tensor(0.9477, device='cuda:0')
tensor(1.0760, device='cuda:0')
tensor(0.9170, device='cuda:0')
tensor(0.7747, device='cuda:0')
tensor(1.1389, device='cuda:0')
tensor(1.0199, device='cuda:0')
tensor(0.9669, device='cuda:0')
tensor(1.0023, device='cuda:0')
tensor(0.9418, device='cuda:0')
tensor(1.1637, device='cuda:0')
tensor(1.2903, device='cuda:0')
tensor(1.0035, device='cuda:0')
tensor(0.7980, device='cuda:0')
tensor(1.6468, device='cuda:0')
tensor(1.2470, device='cuda:0')
tensor(1.5754, device='cuda:0')
tensor(1.4841, device='cuda:0')
tensor(1.0154, device='cuda:0')
tensor(1.3266, device='cuda:0')
tensor(0.9049, device='cuda:0')
tensor(1.1832, device='cuda:0')
tensor(1.2466, device='cuda:0')
tensor(1.1554, device='cuda:0')
tensor(0.9023, device='cuda:0')
tensor(1.2027, device='cuda:0')
tensor(1.5144, device='cuda:0')
tensor(1.5484, device='cuda:0')
tensor(1.0944, device='cuda:0')
tensor(1.2099, device='cuda:0')
tensor(1.2025, device='cuda:0')
tensor(1.2461, device='cuda:0')
tensor(1.1020, device='cuda:0')
tensor(0.9793, device='cuda:0')
tensor(1.1917, device='cuda:0')
tensor(1.0326, device='cuda:0')
tensor(0.9177, device='cuda:0')
tensor(1.0258, device='cuda:0')
tensor(0.7486, device='cuda:0')
tensor(0.5500, device='cuda:0')
tensor(0.8039, device='cuda:0')
tensor(0.7607, device='cuda:0')
tensor(0.8400, device='cuda:0')
tensor(0.8893, device='cuda:0')
tensor(1.1655, device='cuda:0')
tensor(1.0796, device='cuda:0')
tensor(1.1192, device='cuda:0')
tensor(1.3162, device='cuda:0')
tensor(1.2909, device='cuda:0')
tensor(1.0065, device='cuda:0')
tensor(0.8992, device='cuda:0')
tensor(1.2106, device='cuda:0')
tensor(1.4505, device='cuda:0')
tensor(1.4931, device='cuda:0')
tensor(1.2954, device='cuda:0')
tensor(0.8312, device='cuda:0')
tensor(1.0723, device='cuda:0')
tensor(1.0510, device='cuda:0')
tensor(1.1686, device='cuda:0')
tensor(0.8752, device='cuda:0')
tensor(0.7764, device='cuda:0')
tensor(0.9868, device='cuda:0')
tensor(1.2088, device='cuda:0')
tensor(1.0373, device='cuda:0')
tensor(1.3898, device='cuda:0')
tensor(1.3108, device='cuda:0')
tensor(1.2178, device='cuda:0')
tensor(0.9754, device='cuda:0')
tensor(1.2626, device='cuda:0')
tensor(1.3590, device='cuda:0')
tensor(1.3021, device='cuda:0')
tensor(1.3336, device='cuda:0')
tensor(1.4305, device='cuda:0')
tensor(1.2062, device='cuda:0')
tensor(1.8427, device='cuda:0')
tensor(1.5599, device='cuda:0')
tensor(1.3632, device='cuda:0')
tensor(1.1372, device='cuda:0')
tensor(1.3335, device='cuda:0')
tensor(1.0252, device='cuda:0')
tensor(1.2964, device='cuda:0')
tensor(1.1897, device='cuda:0')
tensor(1.2867, device='cuda:0')
tensor(0.9906, device='cuda:0')
tensor(1.4073, device='cuda:0')
tensor(1.1641, device='cuda:0')
tensor(1.3562, device='cuda:0')
tensor(1.1855, device='cuda:0')
tensor(1.1972, device='cuda:0')
tensor(1.2066, device='cuda:0')
tensor(1.1633, device='cuda:0')
tensor(1.2831, device='cuda:0')
tensor(1.0376, device='cuda:0')
tensor(1.1966, device='cuda:0')
tensor(1.0798, device='cuda:0')
tensor(0.6339, device='cuda:0')
tensor(0.9534, device='cuda:0')
tensor(1.3800, device='cuda:0')
tensor(1.6671, device='cuda:0')
tensor(1.1708, device='cuda:0')
tensor(1.0514, device='cuda:0')
tensor(0.8432, device='cuda:0')
tensor(1.0562, device='cuda:0')
tensor(0.9343, device='cuda:0')
tensor(0.7799, device='cuda:0')
tensor(0.9943, device='cuda:0')
tensor(0.9188, device='cuda:0')
tensor(0.9152, device='cuda:0')
tensor(0.7874, device='cuda:0')
tensor(0.9893, device='cuda:0')
tensor(0.6235, device='cuda:0')
tensor(0.8799, device='cuda:0')
tensor(1.0363, device='cuda:0')
tensor(0.9101, device='cuda:0')
tensor(1.1628, device='cuda:0')
tensor(1.6680, device='cuda:0')
tensor(1.0707, device='cuda:0')
tensor(0.8525, device='cuda:0')
tensor(0.9697, device='cuda:0')
tensor(0.7741, device='cuda:0')
tensor(0.8429, device='cuda:0')
tensor(0.8804, device='cuda:0')
tensor(0.6190, device='cuda:0')
tensor(0.7288, device='cuda:0')
tensor(0.8145, device='cuda:0')
tensor(0.7061, device='cuda:0')
tensor(0.7191, device='cuda:0')
tensor(0.9443, device='cuda:0')
tensor(1.6219, device='cuda:0')
tensor(1.2300, device='cuda:0')
tensor(1.6047, device='cuda:0')
tensor(1.1098, device='cuda:0')
tensor(1.2052, device='cuda:0')
tensor(0.9251, device='cuda:0')
tensor(0.6704, device='cuda:0')
tensor(0.8957, device='cuda:0')
tensor(1.2219, device='cuda:0')
tensor(0.8472, device='cuda:0')
tensor(0.6414, device='cuda:0')
tensor(0.8800, device='cuda:0')
tensor(0.6230, device='cuda:0')
tensor(0.8788, device='cuda:0')
tensor(0.7975, device='cuda:0')
tensor(0.8315, device='cuda:0')
tensor(0.6250, device='cuda:0')
tensor(0.7093, device='cuda:0')
tensor(0.8108, device='cuda:0')
tensor(0.6987, device='cuda:0')
tensor(0.6185, device='cuda:0')
tensor(0.8729, device='cuda:0')
tensor(0.7365, device='cuda:0')
tensor(0.6068, device='cuda:0')
